16366	144
4875	134
40169	142
4846	144
8348	152
24331	152
29966	146
35387	137
49579	134
2886	152
26200	152
13723	140
40267	140
7408	149
46784	146
22786	134
23022	152
4206	141
30690	146
10262	146
44743	135
11691	153
6243	140
31913	134
29504	144
27976	148
30368	144
30889	149
9447	151
17583	152
33356	151
7268	136
10595	144
41106	136
40075	152
6054	149
31983	140
2115	154
34953	152
26955	148
23956	149
14233	146
6061	144
3971	139
33606	140
17670	147
41638	146
5736	138
49347	135
47668	144
3511	154
28668	152
38056	146
29501	146
12736	137
21819	146
34389	153
43555	144
7634	146
15450	153
36759	152
41731	144
10770	151
1823	152
36448	136
49541	144
46292	150
34196	140
1379	144
26171	134
7901	151
2943	137
19319	137
30256	147
4600	152
45931	152
41169	142
26559	148
27615	144
24553	134
24507	146
16112	142
7479	150
9877	144
18813	152
2955	142
25894	150
43521	149
24460	146
19833	138
47742	153
47523	150
24791	149
7450	146
16513	144
49544	145
44331	150
45180	146
6111	137
46220	146
28041	146
5821	142
32590	149
19499	144
9337	144
14821	142
29618	144
10982	145
16582	146
26156	136
33936	140
49696	146
31874	134
20844	139
13747	138
30151	142
36432	144
41303	144
19051	138
21232	144
32223	147
16515	134
1300	146
6294	148
3036	150
28106	150
46943	149
26069	134
47576	138
27489	144
21510	144
35767	146
25514	140
35854	148
4109	139
18711	135
17788	134
5895	152
39115	152
28914	150
47656	144
29460	134
46608	150
11241	146
39506	134
21955	152
18726	147
9304	140
16352	147
4982	154
25932	135
38347	148
722	134
4565	144
17336	152
15100	137
16645	152
35688	152
38672	136
3558	148
48962	154
18213	147
48481	152
35218	153
40928	140
48918	152
26158	153
32352	134
20789	138
26819	140
15169	146
48323	140
4308	134
42209	135
24342	148
9340	137
31539	152
34772	136
7782	146
9428	153
43492	149
1580	152
8129	148
15609	146
9222	152
4388	146
15344	152
32140	147
41982	142
19625	153
22655	137
43063	152
23746	146
29676	142
9495	148
44434	146
41568	145
41068	151
46571	142
34166	154
29587	152
20051	140
10437	144
46234	151
49526	144
48141	152
39119	137
22870	146
18328	151
32127	134
32511	150
17735	150
3763	151
34113	145
18226	152
9950	152
40740	144
19825	150
39447	144
33804	146
35092	139
31546	152
15204	152
31519	152
48739	145
30555	152
33924	134
10600	152
