47213	100
38017	2
3221	130
22043	91
24883	127
36980	78
10090	133
12691	21
32685	6
9906	60
4334	132
31865	114
23907	20
582	110
27927	97
16891	8
6613	46
43103	6
17060	25
25131	97
34938	75
4167	19
10718	113
20236	30
21548	123
22078	21
5481	30
12083	3
16121	94
25783	126
47844	12
35061	73
4000	92
49590	85
3455	8
25883	2
28921	105
25561	35
44513	120
32677	1
29983	25
24766	44
1332	33
15034	83
43531	122
10678	72
15873	68
47571	7
13494	111
23344	60
45136	121
15202	8
44733	107
43109	36
28304	9
43357	58
47523	84
34712	36
48451	100
991	27
36312	43
23494	0
36661	99
47598	128
2897	116
41827	64
19610	23
11812	99
23384	42
32265	86
38989	41
13199	131
27919	99
6246	82
35038	92
28626	103
35685	96
37363	58
23464	74
44737	53
24164	64
4412	99
25136	46
45710	85
16621	12
35087	74
16694	40
24628	106
28479	4
37915	113
45419	29
47698	103
45583	90
19055	8
27569	99
24576	122
41359	72
34790	105
10170	72
5622	30
46403	10
41664	9
27893	13
38308	20
30415	68
38628	41
23200	97
32505	119
9758	65
34677	119
20109	44
3475	36
4213	119
19324	66
32517	6
11662	116
34177	30
32562	65
15604	125
27762	113
48770	131
46393	76
4635	36
23680	86
45643	77
25978	119
10828	21
13359	36
43547	51
7948	97
10259	28
195	77
27609	44
29714	24
40014	33
8995	44
22901	51
22012	20
16350	105
22315	41
33000	37
13042	8
319	11
22962	88
27737	62
32969	5
42557	109
33904	41
10777	74
22747	46
25722	51
19309	46
10465	108
922	99
40532	37
21116	20
32645	69
10522	128
18426	131
42505	129
24344	3
937	46
49280	69
10167	120
27883	69
34371	8
41440	93
26212	109
28363	33
46189	2
37802	44
22824	13
39894	116
22667	66
10665	97
5532	24
42955	49
26341	13
32896	74
43299	61
9454	34
49306	22
46458	18
28914	113
48305	90
13972	7
23388	115
46320	78
7180	10
8875	96
24760	100
34555	49
44381	106
49631	103
7974	103
24709	46
45630	36
20141	32
6861	23
16162	25
22296	68
31981	44
12451	116
8396	44
7410	119
26184	20
19493	37
23332	103
47513	80
26048	119
8540	87
13927	103
49303	44
12834	25
25171	99
3402	12
43240	131
45849	21
29247	107
6325	28
37132	62
36734	113
30678	99
1133	59
27100	21
12265	16
29592	103
4469	37
688	80
9091	50
40965	19
15462	111
3265	93
41086	126
39930	19
6030	44
47565	3
7515	95
26306	57
39174	116
12516	69
18244	54
18468	40
22570	14
25801	30
7535	125
46163	21
47063	5
12900	29
44591	115
5429	29
26173	2
19673	100
35057	65
41345	93
43460	54
15313	114
12225	44
41856	68
31990	50
36551	103
43515	104
24623	16
39053	1
18092	87
3707	99
9450	97
48422	10
22448	3
17227	126
15701	74
45186	106
18478	103
24865	35
2966	126
15686	65
2597	103
24916	115
36839	49
4576	125
26997	93
32114	99
4514	10
9592	24
33322	4
14052	119
749	127
24827	69
11254	84
48108	60
22293	68
25516	82
7787	46
23988	36
47648	16
32984	3
29115	113
45807	20
18577	36
11574	119
49098	104
47167	82
20307	23
21967	44
48902	16
2654	133
4751	113
17526	113
18339	97
35349	36
28549	47
43088	106
30713	92
5802	8
47082	23
28575	1
22033	97
35825	73
29489	2
36111	46
18386	82
4770	115
13753	74
4525	66
4006	65
1412	70
16998	35
11241	50
35773	58
27345	10
5897	68
46938	107
21754	37
8832	95
41013	24
10743	16
48614	19
29003	85
31385	122
19406	40
4754	30
25699	77
49525	107
21430	80
33087	20
35391	93
11044	106
32791	18
1880	19
20891	128
24517	25
29912	78
27717	127
25403	123
19866	44
36780	46
37736	24
11684	56
45740	78
34197	66
31919	18
11416	77
587	106
33233	105
49655	44
47072	40
18367	30
25510	69
15588	20
35067	119
39197	21
27005	111
38032	99
11394	5
13713	64
18192	44
6931	0
9526	79
41480	16
24625	46
21050	88
16089	82
47287	2
25895	76
13387	103
22516	38
29611	21
36527	91
41971	60
35149	113
40678	128
19014	87
5227	37
37762	100
41811	125
21995	104
28054	97
33853	53
14556	109
26967	115
49626	44
13823	20
31150	36
36742	131
47406	65
11306	120
16629	44
15679	13
33036	30
13041	97
10605	36
13447	16
8424	58
36557	9
27469	122
47662	102
21128	68
48371	119
7462	99
26225	98
15675	71
13644	35
5915	87
1339	63
5504	0
33549	97
20133	98
12271	100
26289	24
48986	83
41818	86
45674	39
18708	104
17011	80
38833	5
34967	46
23940	96
384	76
43161	80
44850	94
22172	10
28924	131
4544	36
42708	84
18134	66
41430	109
39441	86
49143	65
31925	96
42534	65
2258	40
4404	12
8372	93
44161	91
24994	106
46554	30
35026	49
25624	119
48629	79
15527	97
874	36
1744	106
37211	113
2713	114
21740	99
20285	119
18419	96
47997	20
22954	114
1710	62
11485	21
10550	97
9052	21
24236	41
33647	109
11953	117
22589	22
3965	102
28542	2
7594	70
15016	0
15733	22
2781	132
9233	103
31789	130
42384	4
45622	86
47145	60
3902	93
7075	99
45962	37
26071	20
10423	99
13855	72
19332	106
44364	103
24470	130
12464	24
34680	94
35677	106
3408	125
39918	5
33501	72
38454	49
36770	84
17506	71
3471	78
49513	82
22876	37
8885	60
33718	16
5362	21
3473	115
19637	16
26243	10
32443	95
22773	33
41010	122
5452	25
40845	97
27095	40
3002	89
1227	95
25684	79
13311	33
29858	37
1585	30
28761	130
46550	60
15269	108
22745	107
48647	97
8262	4
33843	106
17131	86
32603	39
18596	2
45621	76
42813	3
43656	33
3797	9
759	74
11842	72
46377	19
36126	106
46069	119
11921	29
18586	82
30850	116
33796	46
16521	36
1640	19
28803	4
7106	119
2448	97
25102	110
1391	102
13126	71
28141	30
41986	29
7641	81
34196	30
39166	128
23611	120
30548	81
16305	71
11646	99
33714	9
1671	39
17963	122
47184	126
18319	99
32518	22
30384	103
11130	80
25507	94
11209	46
4653	37
17006	8
9861	71
15724	98
11029	20
19433	100
1549	33
31069	103
21131	91
39648	47
19627	80
38430	58
14329	90
27680	29
3032	110
25996	53
21959	60
47152	93
7818	44
9913	1
49294	49
31880	97
19680	44
10271	14
37942	97
9398	113
28741	103
7170	106
21856	30
42770	69
19200	82
22408	93
36002	40
44893	111
18006	29
39968	2
15795	44
14566	60
10249	22
10069	129
29641	32
36404	78
36432	126
38655	93
14308	37
28851	111
34891	113
23908	46
19949	105
1917	106
16508	39
11718	68
30102	51
2211	20
32585	115
3497	120
40173	120
45061	20
10035	57
35368	44
13829	68
16946	3
24367	37
23809	4
47573	94
20869	77
29979	118
2333	116
29276	77
2255	37
13021	37
22548	5
33553	20
46148	106
16184	115
38848	98
35245	29
25603	21
49076	13
43602	113
989	24
35610	92
6500	90
3234	32
1342	128
1872	99
39644	66
14755	44
28483	39
1477	119
42838	58
14849	97
17803	99
19496	96
27434	77
18114	68
34166	99
48058	105
42526	116
19463	127
6549	12
40089	4
10791	120
48590	106
17711	29
38972	99
37447	120
4074	91
17575	18
26058	56
18437	51
47361	14
24451	21
31146	36
30332	98
26097	30
9877	24
30750	29
37166	58
7716	2
41849	99
25687	87
43065	122
25700	53
32575	56
9120	97
22274	91
7441	79
26358	109
7373	30
36290	96
4905	20
43976	64
37115	49
48513	35
41325	56
32828	94
13989	109
46556	5
24772	50
2945	13
2785	60
32916	7
23435	97
9061	39
46823	113
43881	3
39818	21
33021	41
23601	55
40114	44
31292	114
34601	80
22194	33
36523	18
48982	19
13363	69
388	123
31938	24
10289	37
47054	99
27237	66
46527	11
24077	40
26119	120
36529	46
12462	22
1231	125
41458	37
10656	82
34931	99
46059	93
43413	36
32119	71
46007	40
15364	5
48438	33
13182	113
44523	33
41796	120
17393	28
20882	88
17725	119
46575	78
39436	58
49114	34
25945	60
36761	20
17229	43
22456	49
37539	111
35270	26
6282	16
33177	130
43274	23
9192	2
48002	74
18979	37
42029	109
27465	20
992	50
1683	15
15368	16
5444	74
44177	85
48505	7
40811	106
22611	37
35856	57
31456	2
20244	44
8074	119
33638	45
19616	46
34570	122
11652	64
13908	75
28110	34
27914	103
17224	119
38696	119
25799	82
20789	27
31308	25
31283	104
41942	123
6597	28
9979	93
12973	52
24506	44
47957	68
4528	72
27991	44
37437	10
7962	54
17168	25
48218	22
48653	20
28973	40
1723	12
4248	104
4265	0
30502	37
11363	36
30366	9
492	32
10630	106
17523	76
19248	40
48632	19
7413	123
49637	5
11924	14
44885	107
41468	84
28421	91
35233	120
9333	49
27760	85
4164	1
31326	58
42490	49
46465	20
3875	25
26849	65
39073	77
9837	79
41291	19
48932	25
21821	44
25620	108
12065	116
40773	115
24405	120
4596	25
42182	62
17668	109
44232	94
4972	19
10118	103
14210	132
9759	100
23953	130
15540	36
34585	16
11397	109
1761	122
37994	20
31667	33
32941	101
38632	2
36355	68
36526	56
19750	2
22385	36
36307	46
28301	36
39353	105
21028	2
4448	87
34804	103
28862	58
6520	87
39219	99
11580	49
4966	30
18329	91
22879	91
12530	113
42192	5
9716	131
7890	116
40196	118
31547	111
41661	62
27738	108
48623	101
4220	44
22934	119
25220	46
44507	106
5190	111
23047	86
17623	39
27831	97
30696	126
2125	114
6838	7
12052	26
940	113
1800	13
46381	2
19084	130
14094	3
9038	98
15725	62
18548	80
48589	109
13606	2
44467	37
26981	64
41601	2
15330	122
46709	103
22551	108
11526	99
12351	4
45481	66
4482	94
20802	36
47449	88
41868	106
38338	74
42891	117
43399	64
49783	5
4349	99
17175	24
7958	42
25636	88
39712	120
39045	2
44490	36
24084	60
14975	44
17601	104
7202	37
22936	71
27647	115
8241	60
28929	5
20105	114
20456	103
16266	12
40046	50
28434	8
3614	21
2328	85
11547	46
1067	130
13331	91
158	37
22850	36
47933	121
27234	28
9463	122
32352	36
17179	12
23180	19
19438	84
44562	122
39075	113
29181	21
22353	97
11490	91
16742	36
6473	37
29868	117
8816	113
2913	68
39876	35
19907	99
13599	78
30583	123
33685	60
17154	2
7130	116
23037	97
36512	116
44977	120
47629	90
35855	9
29400	104
24037	110
13769	36
20708	96
25165	93
17968	26
6944	119
47862	9
38686	91
34550	3
22081	127
35613	91
26987	40
49558	23
14293	116
17136	87
39709	87
47149	36
20393	123
47537	131
25205	63
30211	69
41497	36
28771	25
625	93
26324	107
2882	123
48566	111
19296	97
47045	18
29027	46
35372	21
49553	46
33342	27
4261	116
45406	23
47759	96
29006	43
8934	71
29377	52
33808	46
31988	45
22271	58
43817	104
29209	85
40086	76
43375	35
26269	21
28740	5
38659	119
39539	115
18406	66
9357	20
11435	93
4318	30
10477	24
45960	60
3891	101
1408	76
4004	106
322	16
45146	21
40765	123
18517	88
8046	46
40572	2
435	93
1081	27
30387	11
36374	122
49636	126
22278	30
35255	97
39369	54
10075	21
36639	43
6946	128
31868	26
36139	27
40792	39
34852	79
19034	1
10359	9
9315	122
25514	93
35966	68
21090	127
31777	114
39094	99
10235	12
38045	7
1108	77
31847	53
48236	97
1668	120
17239	93
16155	21
41391	18
28437	23
2452	7
42546	12
8339	104
30154	115
21113	125
40314	80
35995	129
16249	119
41172	129
2600	82
18348	105
42090	93
29619	25
1990	115
45497	24
11544	110
7682	115
1069	53
47289	60
46486	71
20476	100
43529	66
25741	76
47757	91
30717	71
10308	111
14392	2
44989	20
15952	99
23321	95
5149	101
47712	34
49527	43
4411	126
36961	116
20996	45
45919	91
9184	93
20349	20
28892	60
46531	72
10896	68
20495	130
22681	39
25261	7
48148	111
35670	60
32311	18
39841	20
26385	60
41283	26
32274	25
3995	36
41331	13
24320	19
26416	42
19510	68
41512	56
20489	66
46623	3
48885	106
48282	74
1313	74
37471	71
13758	51
5544	74
1516	16
25015	69
38473	122
5109	126
15461	99
17443	25
5861	22
45175	30
4600	49
6843	44
32374	51
20615	83
9316	127
48995	107
32643	93
33210	47
35019	71
8519	2
16803	126
21481	68
23837	30
34912	19
47483	60
20798	44
5576	60
22265	20
41991	51
24940	2
25478	93
41270	109
41648	87
25141	58
36309	34
24343	46
49762	37
48942	44
6638	69
9561	116
19982	7
48596	60
34658	46
26934	1
37746	119
19391	93
725	78
6801	119
23832	24
10148	65
19522	50
45653	44
46630	24
5708	32
4278	30
38880	95
23933	133
24564	111
12928	23
1603	36
49570	30
21616	43
30892	44
2056	36
22336	72
11850	128
2921	99
24629	116
49262	129
33264	106
41720	24
7952	130
8758	75
42219	88
49823	25
37090	74
3030	63
30480	113
19363	54
44992	20
23169	25
46169	50
12377	44
30274	41
22841	127
14067	126
22269	99
20368	9
4259	49
21042	106
48915	93
1473	53
34000	65
36657	79
10397	79
30286	5
28629	28
1685	113
48983	99
31485	99
5928	27
35263	106
47541	73
37831	46
27327	65
48835	4
14431	30
23541	73
39981	130
41756	110
9669	20
35857	88
7368	2
46888	74
47444	76
45438	94
3515	86
37575	4
26654	46
15386	23
11669	72
24710	36
47480	0
21504	115
31890	105
22294	16
25278	22
15390	64
2012	113
41079	69
42162	8
22870	88
33368	58
28701	2
43293	119
2293	26
20283	46
2643	21
31264	122
38011	60
38855	45
6386	80
23341	93
14444	109
12115	70
49094	106
8724	51
23490	87
8523	24
37126	21
44746	120
14802	64
31912	120
16581	91
31743	21
12160	119
12244	106
35096	40
3521	45
7581	46
48118	87
18183	99
31754	129
15057	4
19557	49
48806	106
24276	46
5950	55
44472	49
28960	65
45048	35
5269	97
43484	97
37521	91
39504	68
45211	4
15804	46
49027	88
5030	76
24937	16
2141	30
9237	78
12044	47
5422	33
32648	36
3128	76
10906	91
9916	12
43805	97
10511	109
38204	53
46568	130
10242	108
46087	99
3883	20
19798	73
3591	5
8795	76
29907	44
12801	99
49406	46
10704	49
48512	130
2050	97
11204	60
45771	63
19473	18
40867	5
30464	90
8817	122
39608	19
46499	111
22838	130
7294	46
17193	93
14077	7
29446	12
29977	130
22492	60
14752	26
29020	128
16691	112
2690	53
26784	99
12137	51
5090	131
37592	93
22228	36
47068	93
47141	6
38012	106
27405	68
48170	30
30521	130
24578	19
42095	115
18323	87
26996	96
14624	24
39440	48
13114	87
42839	97
34578	46
18401	130
39131	77
27593	33
47166	28
16693	6
24703	2
48297	69
36634	106
31022	103
41000	3
48753	68
34829	82
35723	80
40476	33
9657	62
30404	111
175	39
21246	5
49490	98
39803	10
6338	99
26320	60
5995	99
16455	52
28215	71
24055	8
33518	37
46321	28
15638	130
20766	12
5084	116
46238	126
5050	53
22535	5
19292	74
11024	116
46384	98
20200	2
45575	91
30545	25
25981	19
31066	44
22171	133
14100	59
6236	36
31376	68
17972	69
38133	99
43162	97
5369	80
42425	125
6651	11
13238	33
1672	30
42704	58
33960	88
38945	106
14391	66
48068	106
46276	83
45056	103
35578	108
32238	80
40602	37
14972	103
8385	115
6372	37
29646	82
3899	87
19796	120
12162	46
5542	60
49120	1
29063	129
6657	84
30278	21
3472	111
32073	10
4118	115
38840	88
7096	36
29850	106
43856	127
12720	113
10362	2
11833	2
5412	68
336	125
1397	96
11789	77
42083	9
46161	45
162	115
34234	56
8687	7
41629	60
27781	53
5013	116
37514	64
1157	4
19604	77
11980	99
38746	21
20388	44
9404	8
21637	44
1280	127
31872	83
14705	56
9432	32
1428	36
2947	24
10323	26
30890	106
25362	36
46898	106
21420	119
17762	94
4451	20
23060	51
48200	5
37469	30
24792	106
35886	116
19459	29
11277	82
38512	60
17302	24
4947	113
6119	128
2725	126
3716	98
15199	100
26063	102
43674	41
12399	76
45683	52
12275	33
48280	116
33091	113
5637	36
41560	20
40522	21
47635	70
39676	46
24557	101
23459	86
6081	41
34211	64
18098	109
47749	105
45901	0
12534	97
24428	44
200	57
4443	20
10699	25
49133	60
37529	98
5548	131
26992	114
17544	27
13268	126
6039	77
15043	25
2956	25
9950	60
11561	83
21373	5
1451	98
35248	98
27304	44
41438	94
13848	68
401	106
35811	60
16897	20
42585	19
18972	2
1693	82
6149	29
49152	46
26106	72
18694	99
45520	36
36263	126
40777	58
19751	71
38371	74
27410	101
49688	103
10535	39
32512	3
10637	44
27226	2
37956	16
45671	103
30238	60
46714	2
8280	91
33786	72
37630	42
15392	40
48250	37
20525	99
26366	3
9257	46
23133	75
18825	1
4704	118
9022	24
7978	7
40797	98
24138	119
14453	103
43135	123
16696	39
23262	60
