13658	3219
7598	457
3457	1889
15112	833
8746	691
1421	1442
9090	2742
10013	2855
8136	2604
3367	1870
7412	2499
9873	1463
9578	2810
13375	56
13979	206
5001	56
14728	3310
9172	2756
15828	3395
9840	2836
5276	1384
8120	72
9938	1703
14380	1522
11392	2997
10195	2680
6138	135
12639	3120
11430	56
14691	223
12545	650
8042	2586
13975	3246
1159	1361
13778	3228
11379	2995
14580	135
5534	979
11941	3057
13521	457
6760	653
11084	15
12223	56
14258	265
4210	2037
13026	653
13258	56
2082	1596
13950	3245
10527	453
8471	1602
8260	541
14251	832
8506	2661
5172	1949
14112	1463
12826	186
13588	2630
12936	3148
6398	2383
8402	1722
9717	2826
6545	2402
10992	2950
7534	2521
4432	2074
8843	2708
12239	1384
12088	1935
4837	2159
11395	2998
298	1089
12151	207
4680	2129
9395	691
12252	3082
11494	3010
15898	2481
11149	488
563	1181
10613	2912
9159	457
9215	217
6049	2339
11012	1823
13794	2281
8949	573
15618	3380
8877	2712
4329	2056
7747	2545
12686	730
12295	3089
11769	1823
14967	488
7574	1823
8846	2650
9923	2842
3854	1965
13275	135
7675	2536
15430	3367
9419	2789
7099	2465
2080	1595
11107	456
15831	495
5249	653
14262	3278
12296	1148
10588	851
565	1182
6030	2335
7048	2458
6335	2373
9785	2833
6404	56
10761	2387
14279	1347
11044	186
8110	186
9017	15
14746	15
6426	1206
10000	223
12397	653
8684	2650
13211	1534
7267	488
13913	1602
3530	1902
7449	2507
5862	1413
11797	1823
15291	1658
1750	1527
8161	2608
14979	3328
6858	1427
15272	3352
8812	2702
14742	3311
14975	3327
9653	2815
5750	187
7607	1463
7427	2502
11141	2963
9781	495
378	1116
15280	3353
746	1243
7643	2531
6785	2429
7028	206
5518	135
7521	2516
10005	2853
7932	187
6428	2386
10082	381
8491	2659
10455	2901
9660	2817
1935	1568
9127	2749
14469	833
9037	2737
5129	2209
8525	2666
6192	927
6991	187
4154	2021
4705	1823
11181	26
4748	217
8766	929
14963	3324
7113	2468
11401	223
7467	2510
13445	2231
14782	3313
14888	3320
12030	3065
13195	3176
9907	2841
10080	2507
4572	1658
7884	2561
11851	3047
8104	2595
4465	2085
5611	2273
13359	2831
522	1165
11847	3046
7180	2478
1555	1482
4234	2042
11209	2972
3547	1906
3583	1914
7817	2554
2878	1771
8165	135
12143	3075
10355	2891
9534	56
5419	2249
13284	3186
437	1134
6372	2376
4799	564
11726	3035
5158	2211
10670	206
6788	2431
11743	3037
6837	2440
11703	3031
3051	1803
14211	3272
841	1269
13784	56
12071	743
14836	3317
14448	2677
9728	80
7551	1522
1377	1428
7672	2129
15663	3384
6695	1310
12990	187
8107	2596
14710	602
8173	2609
7414	2500
2558	1698
5305	2231
14899	223
13313	35
13145	3170
3269	1847
2275	1638
5541	506
4940	187
5513	135
8709	2689
13621	3218
15046	3334
15246	3350
9709	1472
1650	1502
13577	3214
8621	2677
8998	597
2483	1684
340	1102
4640	2120
12845	3134
11499	3012
13062	3163
752	1244
5996	2093
10831	2934
9373	1602
12140	3074
12484	564
15346	3361
6360	2375
4683	2130
10664	2797
15465	187
6741	15
3579	1913
12262	3085
9397	2784
9452	2792
8945	488
11939	719
11709	3032
12111	187
11041	354
13488	56
9751	2829
12048	3067
9685	740
12883	12
14281	56
236	1069
7060	1522
14965	3326
9081	548
15604	457
13705	187
4977	653
9813	1472
12915	3143
7569	206
14914	206
15276	495
12523	3112
5481	1148
10301	2790
6846	217
15320	488
10094	2864
8015	2584
11176	2968
9986	1472
11938	3056
15776	3392
9545	2801
11622	56
9339	2267
4765	15
9011	2733
5166	2212
15695	488
1393	1435
8522	2665
4160	2024
13043	3161
4813	2148
8149	564
7387	2498
13430	56
12593	3117
992	1316
8140	495
10086	564
12472	135
12067	3070
10261	2882
8435	2650
3866	1967
3255	1843
4849	2163
5173	56
10374	1203
11715	3034
9407	2786
5139	2210
13060	3162
8701	2687
4390	2065
4959	80
6189	2349
12731	3128
14509	56
12027	440
1331	1415
10099	2250
10069	910
10359	2892
8954	186
1197	1374
8300	2629
13906	3239
15297	3355
12760	691
11185	187
10338	2890
5284	2226
12254	3083
838	1267
12675	2819
7184	2480
11874	3050
15761	3390
9334	2777
15679	3386
5516	2264
4858	187
7669	2534
3071	762
5861	2319
14057	3260
9713	187
8102	908
11198	289
3824	1959
7503	2514
5953	614
4265	2048
14391	1479
6725	1008
2899	1776
997	1318
13927	2319
2225	1631
10226	2879
14688	3306
4661	2123
14946	1145
4892	1384
13473	3204
9662	2818
3999	1992
8438	217
4756	2140
9243	2762
4124	438
7797	853
9052	2739
11186	2969
10803	2932
9251	2764
3954	1985
13547	3209
160	1035
8258	135
9132	2751
7548	2123
5406	735
13458	3202
9323	2773
930	1295
10365	2894
675	1217
6841	2441
13737	3224
13911	3242
12736	56
4464	2084
9796	2339
9501	597
14287	3281
6146	2344
2175	1617
12220	217
12437	3102
9918	2158
15880	691
6936	1602
5554	2268
8630	2678
15562	186
11932	3054
14004	3251
14716	3309
15379	3365
4478	2086
8097	2592
6424	750
4109	1256
7388	351
4521	775
13877	1608
923	617
12482	1022
5483	55
12783	384
5247	634
10834	1664
10010	32
956	864
12010	3061
12975	1813
13092	493
5273	2222
8111	1355
6406	1742
10676	829
1428	1447
9283	1564
2705	410
4619	1022
5806	1383
12795	90
7909	32
15850	126
4382	47
4290	289
6252	1218
7703	614
4848	134
15108	643
998	1319
1893	187
8007	2581
13775	6
6995	489
8160	1161
9856	269
2481	1191
10161	64
9068	2411
12655	99
11302	1108
15309	99
5814	1057
2721	995
15838	86
15529	349
1668	19
6852	967
5383	2240
6210	145
15457	1657
2941	1782
6787	2430
3577	468
5730	481
11759	732
9093	32
6688	2417
8013	429
12816	1311
9121	1200
15101	32
15788	189
5798	2089
8855	814
12471	184
1619	145
5192	331
12778	1227
8093	2318
2440	116
6179	437
5726	57
13433	219
12241	1521
13402	76
3812	1219
14172	165
3616	1650
5352	508
6663	720
3189	781
9076	32
1693	48
8075	20
10460	285
7739	417
8996	1136
9354	6
7460	113
15714	32
2989	698
5090	136
3870	1969
9386	665
11240	2961
5848	32
7508	582
10642	657
14107	221
1101	32
10449	2736
1762	1531
4122	1446
6521	1132
4962	121
8844	377
11877	1007
11310	398
12299	750
7791	2548
10595	137
11062	2957
5835	2195
1242	1385
15186	1699
15224	2072
15864	3398
3501	369
6554	570
12189	27
5388	2241
7647	135
12559	1472
2592	145
14805	6
11693	362
12281	3088
14025	3256
14557	594
5346	1032
4645	2122
13396	1032
2793	319
14087	3265
7944	32
2865	183
13177	28
10864	2937
11322	1179
4236	78
13893	495
488	64
7661	414
8523	618
1083	1067
2837	1274
8019	1373
777	494
6084	793
11580	1231
15145	126
10160	32
13150	1487
11206	2971
5928	384
4934	361
5686	1222
1416	740
7671	2013
1653	1503
12848	1196
1052	588
8914	426
12862	603
7471	165
4958	341
4884	1051
14868	1160
14667	27
12266	1469
8842	47
14516	126
12039	225
5773	2301
5114	145
12550	298
14437	2568
803	1258
1236	1383
5064	684
9478	308
1729	315
15603	60
9927	686
8730	2691
11293	2986
9034	3
3622	947
10252	183
2016	854
6954	151
12231	2318
12954	1335
10091	483
7161	1503
2771	719
14606	758
3014	135
2153	488
10783	2929
3479	68
6850	32
7807	1172
7464	74
4681	1497
10108	377
14554	1726
15852	134
11885	260
11389	126
10264	671
14226	2478
10722	2330
5102	791
15	997
622	1201
6005	121
13172	483
13072	475
7320	2491
10656	1126
8839	1088
4439	702
5421	20
1410	362
5174	86
7843	28
1663	810
12425	32
15261	3333
13612	1556
14390	916
6696	513
8303	28
32	70
15085	650
6019	2333
5134	2075
7096	32
12104	603
9851	1301
2189	317
1748	856
3313	1032
5424	1944
3725	773
8670	8
6868	1841
2162	1615
6817	19
2245	95
1463	341
9394	315
2156	865
14003	610
14346	32
14944	32
1481	221
7179	59
7001	95
13437	349
13293	136
9748	1432
15446	43
8965	767
13568	1362
15382	135
9399	2785
12665	3033
7766	712
1763	606
12353	919
14998	1806
1382	1429
9905	116
4926	2175
8651	2681
4053	653
12053	86
15177	364
4898	2169
3861	48
10791	2060
6014	189
6616	293
7386	1429
7589	318
6230	98
3702	32
8541	516
5883	753
4151	2020
4747	1232
12116	1067
7381	6
13221	20
11987	603
10181	318
7442	2133
11660	786
7533	496
15242	1266
8889	1623
15519	1109
13632	229
6389	96
3898	673
7991	2577
2816	1449
1104	215
4058	769
2916	928
3226	1726
